Original,Difficulty,Simplified_0,Similarity_0,Difficulty_0,Simplified_1,Similarity_1,Difficulty_1,Simplified_2,Similarity_2,Difficulty_2,Simplified_3,Similarity_3,Difficulty_3,Simplified_4,Similarity_4,Difficulty_4,Simplified_5,Similarity_5,Difficulty_5,Simplified_6,Similarity_6,Difficulty_6,Simplified_7,Similarity_7,Difficulty_7
"Après qu'il eut lu sa correspondance, il sortit faire une promenade",C2,"Après avoir lu ses lettres, il est sorti pour faire une promenade.",0.9456326,B1,"Après avoir lu ses lettres, il est sorti pour marcher.",0.9305475,B1,"Après avoir lu ses lettres, il est sorti pour marcher.",0.9305475,B1,"Après avoir lu ses lettres, il est sorti pour marcher.",0.9305475,B1,"Après avoir lu ses lettres, il est sorti pour marcher.",0.9305475,B1,"Après avoir lu ses lettres, il est sorti pour marcher.",0.9305475,B1,"Après avoir lu ses lettres, il est sorti pour marcher.",0.9305475,B1,"Après avoir lu ses lettres, il est sorti pour marcher.",0.9305475,B1
"Le langage seul serait donc changé, comme cela doit arriver pour toutes les notions scientifiques réellement fondées sur l'immuable considération des phénomènes.",C2,"Si le langage évoluait, cela signifierait que toutes les idées scientifiques basées sur les faits devraient changer.",0.91296184,B2,"Si les langages changent, cela signifie que toutes les idées scientifiques basées sur les faits doivent évoluer.",0.9152987,B2,"Si les langues changent, les idées scientifiques doivent aussi changer quand on découvre de nouvelles choses.",0.85908896,B2,"Si les mots changent, les idées doivent aussi changer quand on apprend de nouvelles choses.",0.8537274,B1,"Si on apprend de nouvelles choses, on doit changer ses idées.",0.83781314,B1,"Si on apprend, on doit changer l'esprit.",0.80603445,B1,"Si on apprend, on doit changer l'esprit.",0.80603445,B1,"Si on apprend, on doit changer l'esprit.",0.80603445,B1
Telles sont les deux améliorations fondamentales que la philosophie chimique doit aller puiser aujourd'hui dans la philosophie biologique.,C2,Les deux domaines de la philosophie chimique et biologique peuvent apprendre beaucoup l'un de l'autre aujourd'hui.,0.9181747,B2,La chimie et la biologie peuvent en apprendre beaucoup l'une à l'autre aujourd'hui.,0.8368298,B1,La chimie et la biologie peuvent apprendre beaucoup ensemble aujourd'hui.,0.87420475,B2,La chimie et la biologie peuvent apprendre beaucoup ensemble.,0.8487491,B2,La chimie et la biologie peuvent apprendre beaucoup ensemble.,0.8487491,B2,La chimie et la biologie peuvent apprendre beaucoup ensemble.,0.8487491,B2,La chimie et la biologie peuvent apprendre beaucoup ensemble.,0.8487491,B2,La chimie et la biologie peuvent apprendre beaucoup ensemble.,0.8487491,B2
Je sortis quand j'eus pris mes clés,C2,"Quand j'ai pris mes clés, je suis sorti.",0.864285,A2,"Quand j'ai pris mes clés, je suis sorti.",0.86428493,A2,"Quand j'ai pris mes clés, je suis sorti.",0.86428493,A2,"Quand j'ai pris mes clés, je suis sorti.",0.864285,A2,"Quand j'ai pris mes clés, je suis sorti.",0.8642851,A2,"Quand j'ai pris mes clés, je suis sorti.",0.8642851,A2,"Quand j'ai pris mes clés, je suis sorti.",0.864285,A2,"Quand j'ai pris mes clés, je suis sorti.",0.8642851,A2
"Le corps de Golo lui-même, d'une essence aussi surnaturelle que celui de sa monture, s'arrangeait de tout obstacle matériel, de tout objet gênant qu'il rencontrait en le prenant comme ossature et en se le rendant intérieur, fût-ce le bouton de la porte sur lequel s'adaptait aussitôt et surnageait invinciblement sa robe rouge ou sa figure pâle toujours aussi noble et aussi mélancolique, mais qui ne laissait paraître aucun trouble de cette transvertébration.",C2,"La forme de Golo, aussi surnaturelle que celle de son cheval, se déplaçait facilement autour de tout obstacle et de tout objet qui se trouvait sur son chemin, en se servant de ces objets comme support et en les intégrant à son corps, comme si le bouton de la porte devenait une partie de son manteau rouge ou de son visage pâle, toujours aussi noble et aussi triste, mais sans montrer aucun trouble à cause de cette transformation.",0.9377828,B2,"La silhouette de Golo, aussi étrange que celle de son cheval, pouvait facilement passer autour des obstacles et des objets qui se trouvaient sur son chemin, en utilisant ces objets comme support et en les faisant partie de son corps, comme si le bouton de la porte devenait une partie de son manteau rouge ou de son visage pâle, toujours aussi noble et aussi triste, mais sans montrer de problème à cause de cette transformation.",0.922865,B2,"Golo et son cheval ont des silhouettes étranges qui leur permettent de passer autour des choses sans se heurter. Ils peuvent aussi se fondre dans les objets comme si ils étaient une partie de leur corps, comme si un bouton de porte faisait partie de leur manteau rouge ou de leur visage pâle. Ils sont toujours nobles et tristes, mais ils ne se posent pas de problème avec cette transformation.",0.9031415,B1,"Golo et son cheval ont des silhouettes spéciales qui les aident à passer autour des choses sans les toucher. Ils peuvent aussi se fondre dans les objets comme si ils étaient une partie de leur corps. Ils sont toujours gentils et tristes, mais ils ne se préoccupent pas de changer.",0.8626525,B1,"Golo et son cheval sont des personnages qui peuvent passer par les choses sans les toucher et se fondre dans les objets. Ils sont gentils et tristes, mais ils ne veulent pas changer.",0.835214,B1,"Golo et son cheval sont des amis qui passent par les choses sans les toucher et se cachent dans les objets. Ils sont gentils et tristes, mais ils ne veulent pas changer.",0.83547145,B1,"Golo et son cheval sont des amis qui ne touchent pas les choses et se cachent. Ils sont gentils et tristes, mais ils ne veulent pas changer.",0.810598,B1,"Golo et son cheval sont des amis qui ne touchent pas les choses et se cachent. Ils sont gentils et tristes, mais ils ne veulent pas changer.",0.810598,B1
"Sous ce rapport philosophique, la physique ellemême, en vertu de sa moindre perfection nécessaire , ne saurait jamais avoir, pour les chimistes, autant d'utilité que l'astronomie, malgré ses relations bien plus intimes et plus étendues.",C2,"Selon cette approche philosophique, la physique elle-même, en raison de sa moindre perfection nécessaire, ne peut jamais avoir pour les chimistes autant d'utilité que l'astronomie, malgré ses relations bien plus étroites et plus étendues.",0.9770336,C2,"Selon cette philosophie, la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus étroitement liée à elle.",0.9170503,B2,"Cette philosophie dit que la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus liée à elle.",0.9170072,B1,"La philosophie dit que la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus liée à elle.",0.90987766,B1,"La philosophie pense que la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus liée à elle.",0.9079948,B1,"La philosophie pense que la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus liée à elle.",0.90799475,B1,"La philosophie pense que la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus liée à elle.",0.90799475,B1,"La philosophie pense que la physique n'est pas aussi utile pour les chimistes que l'astronomie, même si elle est plus liée à elle.",0.90799475,B1
Elle avait subi son époux sans ardeur et sans répugnance.,C2,Elle avait accepté son mari sans vraiment aimer ça.,0.90593743,B1,"Elle avait dit oui à son mari, mais elle n'aimait pas vraiment ça.",0.84987235,B1,"Elle avait dit oui à son mari, mais elle ne voulait pas vraiment ça.",0.871468,B1,"Elle avait dit oui à son mari, mais elle ne voulait pas vraiment ça.",0.87146795,B1,"Elle avait dit oui à son mari, mais elle ne voulait pas vraiment ça.",0.87146795,B1,"Elle avait dit oui à son mari, mais elle ne voulait pas vraiment ça.",0.87146795,B1,"Elle avait dit oui à son mari, mais elle ne voulait pas vraiment ça.",0.87146795,B1,"Elle avait dit oui à son mari, mais elle ne voulait pas vraiment ça.",0.87146795,B1
"C'est par ce motif que, dans le système général de l'action de l'homme sur la nature, la chimie doit être conçue comme la principale source du pouvoir, quoique toutes les sciences fondamentales y participent plus ou moins.",C2,"C'est parce que la chimie est la science qui donne le plus de pouvoir à l'homme pour agir sur la nature, et toutes les autres sciences fondamentales y contribuent aussi.",0.9557358,B2,"Parce que la chimie est la science qui donne le plus de pouvoir à l'homme pour changer la nature, et toutes les autres sciences fondamentales l'aident aussi.",0.93307686,B1,"Parce que la chimie est une science qui permet à l'homme de changer beaucoup de choses dans la nature, et toutes les autres sciences importantes l'aident aussi.",0.92150426,B1,"Parce que la chimie aide à changer beaucoup de choses dans la nature, et les autres sciences importantes l'aident aussi.",0.8975137,B1,"Parce que la chimie aide à changer beaucoup de choses dans la nature, et d'autres sciences aussi l'aident.",0.898699,B1,"Parce que la chimie aide à changer beaucoup de choses dans la nature, et d'autres sciences aussi l'aident.",0.8986989,B1,"Parce que la chimie aide à changer beaucoup de choses dans la nature, et d'autres sciences aussi l'aident.",0.89869905,B1,"Parce que la chimie aide à changer beaucoup de choses dans la nature, et d'autres sciences aussi l'aident.",0.89869905,B1
"Etude de la transmission par greffage de multiplication dans les plantes hotes, du pouvoir pathogene et de la capacite de cette souche a premunir.",C2,"On étudie comment les plantes hôtes peuvent transmettre des maladies aux autres plantes, et si une souche de bactérie peut la protéger.",0.8542405,B2,On cherche à comprendre comment les plantes malades peuvent infecter d'autres plantes et si une certaine bactérie peut les protéger.,0.762877,B2,On veut savoir comment les plantes malades peuvent donner des maladies aux autres plantes et si une certaine bactérie peut les protéger.,0.83294135,B1,On veut comprendre si les plantes malades peuvent donner des maladies aux autres plantes et si une bactérie peut les aider.,0.8224553,B1,On veut savoir si les plantes malades peuvent donner des maladies aux autres plantes et si une bactérie peut les aider.,0.8171126,B1,On veut savoir si les plantes malades peuvent donner des maladies aux autres plantes et si une bactérie peut les aider.,0.8171125,B1,On veut savoir si les plantes malades peuvent donner des maladies aux autres plantes et si une bactérie peut les aider.,0.8171126,B1,On veut savoir si les plantes malades peuvent donner des maladies aux autres plantes et si une bactérie peut les aider.,0.8171126,B1
"Le moteur Wankel est un moteur à piston rotatif, dans lequel un piston triangulaire convertit l'énergie issue de la combustion du carburant en une énergie mécanique de rotation transmise à l'arbre moteur.",C2,Le moteur Wankel est un moteur spécial qui utilise un piston triangulaire pour transformer l'énergie de la combustion du carburant en mouvement tournant qui pousse l'arbre moteur.,0.96432006,B2,Le moteur Wankel est un moteur différent qui utilise un piston en triangle pour changer l'énergie de la combustion du carburant en mouvement qui fait tourner l'arbre moteur.,0.93561697,B2,Le moteur Wankel est un moteur spécial qui utilise un triangle pour changer l'énergie de la combustion du carburant en mouvement qui fait tourner l'arbre moteur.,0.9343759,B2,Le moteur Wankel est un moteur spécial qui utilise un triangle pour faire tourner l'arbre moteur avec l'énergie de la combustion du carburant.,0.94924355,B2,Le moteur Wankel est un moteur spécial qui utilise un triangle pour faire tourner l'arbre moteur avec l'énergie de la combustion du carburant.,0.94924355,B2,Le moteur Wankel est un moteur spécial qui utilise un triangle pour faire tourner l'arbre moteur avec l'énergie de la combustion du carburant.,0.94924355,B2,Le moteur Wankel est un moteur spécial qui utilise un triangle pour faire tourner l'arbre moteur avec l'énergie de la combustion du carburant.,0.9492435,B2,Le moteur Wankel est un moteur spécial qui utilise un triangle pour faire tourner l'arbre moteur avec l'énergie de la combustion du carburant.,0.9492435,B2
"Dans la profondeur des hautes bâtisses moyenâgeuses de la rue des Nobles ou de la rue des Archers se creusent des espèces d'arrière-cours où les sombres maçonneries qui les encadrent entretiennent une constante humidité de sépulcre et ne laissent pénétrer qu'un filet de jour spectral, tombé du mince hublot de ciel que découpent les toits en surplomb.",C2,"Dans les vieux rues médiévales, les maisons hautes ont des petits jardins à l'arrière où il fait humide et sombre, et seulement un peu de lumière du ciel vient par une petite fenêtre.",0.9209063,B1,"Dans les vieux quartiers anciens, les maisons hautes ont des petits jardins à l'arrière où il fait humide et sombre, et seulement un peu de lumière du ciel vient par une petite fenêtre.",0.9250462,B1,"Dans les vieux quartiers, les maisons vieilles ont des jardins petits à l'arrière où il fait humide et sombre. La lumière du ciel vient seulement par une petite fenêtre.",0.9152638,B1,"Dans les vieux endroits, les maisons anciennes ont des jardins petits à l'arrière où il fait humide et sombre. La lumière du ciel vient seulement par une petite fenêtre.",0.91626513,B1,"Dans les vieux endroits, les maisons vieilles ont des jardins petits à l'arrière. Il fait humide et sombre là-dedans. La lumière du ciel vient seulement par une petite fenêtre.",0.90987253,B1,"Dans les vieux endroits, les maisons vieilles ont des jardins petits à l'arrière. Il fait humide et sombre là-dedans. La lumière du ciel vient seulement par une petite fenêtre.",0.90987253,B1,"Dans les vieux endroits, les maisons vieilles ont des jardins petits à l'arrière. Il fait humide et sombre là-dedans. La lumière du ciel vient seulement par une petite fenêtre.",0.90987253,B1,"Dans les vieux endroits, les maisons vieilles ont des jardins petits à l'arrière. Il fait humide et sombre là-dedans. La lumière du ciel vient seulement par une petite fenêtre.",0.90987253,B1
"Que Céline, au début de Voyage au bout de la nuit, puisse affirmer que son voyage est entièrement imaginaire, cela est judicieux",C2,"Quand Céline, au début de Voyage au bout de la nuit, dit que son voyage n'est pas réel, c'est une bonne idée.",0.92200315,B1,"Quand Céline, au début de Voyage au bout de la nuit, dit que son voyage n'est pas réel, c'est une façon de dire qu'elle est dans un autre monde.",0.8628575,B1,"Quand Céline dit dans Voyage au bout de la nuit que son voyage n'est pas réel, c'est comme si elle était dans un autre monde.",0.90832835,B1,"Quand Céline dit dans Voyage au bout de la nuit que son voyage n'est pas réel, c'est comme si elle était dans un autre endroit.",0.9155479,B1,"Quand Céline dit dans Voyage au bout de la nuit que son voyage n'est pas réel, c'est comme si elle était dans un autre endroit.",0.9155479,B1,"Quand Céline dit dans Voyage au bout de la nuit que son voyage n'est pas réel, c'est comme si elle était dans un autre endroit.",0.9155479,B1,"Quand Céline dit dans Voyage au bout de la nuit que son voyage n'est pas réel, c'est comme si elle était dans un autre endroit.",0.91554785,B1,"Quand Céline dit dans Voyage au bout de la nuit que son voyage n'est pas réel, c'est comme si elle était dans un autre endroit.",0.91554785,B1
"Si le fluide électrique et l'éther lumineux, comme je l'ai établi, ne sont réellement autre chose que des entités matérialisées, les affinités vulgaires ne sontelles pas, au fond, des entités complétement pures, aussi vagues et indét erminées que celles de la philosophie scolastique du moyen âge?",C2,"Si les électrons et la lumière sont réels, les idées courantes sur l'amour ne sont-elles pas aussi des choses concrètes, comme celles que les philosophes du Moyen Âge avaient ?",0.95678186,C1,"Si les électrons et la lumière sont des choses réelles, les idées sur l'amour ne sont-elles pas aussi des choses concrètes, comme celles que les philosophes du Moyen Âge avaient ?",0.94835657,C1,"Si les électrons et la lumière sont des choses réelles, peut-être que l'amour est aussi une chose réelle, comme les philosophes du Moyen Âge le pensaient.",0.91849935,B2,"Si les électrons et la lumière sont des choses réelles, peut-être que l'amour aussi est une chose réelle, comme les philosophes du Moyen Âge le pensaient.",0.91646886,B2,"Si les électrons et la lumière sont des choses réelles, peut-être que l'amour aussi est une chose réelle, comme les philosophes du Moyen Âge le pensaient.",0.9164688,B2,"Si les électrons et la lumière sont des choses réelles, peut-être que l'amour aussi est une chose réelle, comme les philosophes du Moyen Âge le pensaient.",0.9164689,B2,"Si les électrons et la lumière sont des choses réelles, peut-être que l'amour aussi est une chose réelle, comme les philosophes du Moyen Âge le pensaient.",0.91646886,B2,"Si les électrons et la lumière sont des choses réelles, peut-être que l'amour aussi est une chose réelle, comme les philosophes du Moyen Âge le pensaient.",0.91646886,B2
Cette ribaude ricane et échafaude !,C2,Cette femme grossière rit et fait des blagues !,0.91573465,B1,Cette femme qui parle mal rie et dit des blagues drôles !,0.8810376,B1,Cette femme qui parle mal rie et dit des blagues drôles.,0.8381616,B1,Cette femme qui parle mal rie et dit des blagues drôles.,0.8381615,B1,Cette femme qui parle mal rie et dit des blagues.,0.8549456,B1,Cette femme qui parle mal rie et dit des blagues.,0.8549456,B1,Cette femme qui parle mal rie et dit des blagues.,0.8549456,B1,Cette femme qui parle mal rie et dit des blagues.,0.8549456,B1
"D'un autre côté, on conçoit aisément que, si de telles solutions étaient effectivement obtenues, les trois grandes applications fondamentales de la science chimique, soit à l'étude des phénomènes vitaux, soit à l'histoire naturelle du globe terrestre, soit enfin aux opérations industrielles, au lieu d'être, comme aujourd'hui, le résultat presque accidentel et irrégulier du développement spontané de la science, se trouveraient, par cela même, rationnellement organisées, puisque, dans l'un quelconque de ces trois cas généraux, la question rentre immédiatement dans notre formule a abstraite, dont les circonstances propres à chaque application fournissent aussitôt les données.",C2,"De l'autre côté, on comprend facilement que si des solutions aussi importantes étaient trouvées, les trois grands domaines de la chimie, comme l'étude des processus vivants, l'histoire de la Terre ou l'industrie, ne seraient plus aléatoires, mais organisés de manière logique.",0.9274974,C2,"D'un autre côté, on voit que si on trouve des solutions très importantes, les trois grands domaines de la chimie, comme l'étude des vivants, l'histoire de la Terre et l'industrie, ne seraient plus aléatoires, mais organisés.",0.92104924,C1,"Des découvertes très importantes dans la chimie pourraient montrer que les trois grands domaines, comme ceux des vivants, de la Terre et de l'industrie, ne sont pas aléatoires, mais organisés.",0.90125144,C1,"Les scientifiques trouvent beaucoup de choses intéressantes dans la chimie qui pourraient montrer que les trois grands domaines, comme ceux des vivants, de la Terre et de l'industrie, ne sont pas aléatoires, mais organisés.",0.90559727,C1,Les scientifiques disent que la chimie montre que les choses qui existent dans le monde ne sont pas tout à fait aléatoires.,0.8576926,B1,Les scientifiques dient que la chimie montre que les choses qui existent dans le monde ne sont pas tout à fait comme ça par hasard.,0.87435174,B1,Les scientifiques disent que la chimie montre que les choses qui existent dans le monde ne sont pas tout à fait comme ça par hasard.,0.86906743,B1,Les scientifiques dient que la chimie montre que les choses qui existent dans le monde ne sont pas tout à fait comme ça par hasard.,0.8743517,B1
"Quand cette solution aura été enfin obtenue d'une manière vraiment conforme à une telle position de la question, ou peut assurer que la chimie aura fait un pas immense vers l' état pleinement rationnel qui convient à sa nature scientifique.",C2,"Quand on aura trouvé une solution qui convient bien à la question, on pourra dire que la chimie est beaucoup plus rationnelle et scientifique.",0.9501284,B2,"Quand on a trouvé une bonne réponse à une question, on peut dire que la chimie est plus logique et scientifique.",0.9282533,B1,"Quand on trouve une bonne réponse à une question en chimie, on peut dire que c'est plus logique et scientifique.",0.89265543,B1,"Quand on trouve une bonne réponse en chimie, c'est plus facile à comprendre et plus vrai.",0.8809122,B1,"Quand on trouve une bonne réponse en chimie, c'est plus facile à comprendre.",0.84564936,B1,"Quand on trouve une bonne réponse en chimie, ça va mieux.",0.86677736,B1,"Quand on trouve une bonne réponse en chimie, ça va mieux.",0.86677736,B1,"Quand on trouve une bonne réponse en chimie, ça va mieux.",0.86677736,B1
"Il faut, ce me semble, reconnaître qu'aucune histoire chimique ne saurait être vraiment complète dans une première étude de l'ensemble de la chimie, dirigée suivant un plan quelconque: elle ne peut le devenir que quand, à cet enseignement provisoire, on fait régulièrement succéder une révision définitive, qui permet de p rendre alors en pleine considération la série entière des phénomènes relatifs à chaque substance.",C2,"Pour bien comprendre une histoire chimique, il faut passer par plusieurs étapes d'apprentissage, et non se contenter d'une seule introduction. La vraie compréhension viendra lorsqu'on revient sur tout ce qu'on a appris et qu'on peut voir l'ensemble des phénomènes liés à chaque substance.",0.8939425,B2,"Pour bien comprendre une histoire chimique, il faut passer par plusieurs étapes d'apprentissage. La vraie compréhension viendra lorsqu'on revient sur tout ce qu'on a appris et qu'on peut voir l'ensemble des phénomènes liés à chaque substance.",0.88769877,B2,"Pour bien comprendre une histoire chimique, il faut d'abord apprendre beaucoup de choses. Finalement, on comprend tout quand on revient sur tout ce qu'on a appris et on voit comment tout se connecte.",0.84182507,B1,"Pour savoir bien une histoire de chimie, il faut d'abord apprendre beaucoup. Ensuite, quand on revient sur tout ça, on comprend tout.",0.8736743,B1,"Pour bien comprendre une histoire de chimie, il faut d'abord apprendre beaucoup. Ensuite, quand on revient dessus, on comprend tout mieux.",0.84564364,B1,"Pour savoir bien une histoire de chimie, il faut d'abord apprendre beaucoup. Ensuite, quand on la répète, on la comprend mieux.",0.866585,B1,"Pour bien comprendre une histoire de chimie, il faut d'abord apprendre beaucoup. Ensuite, si on la répète, on la comprend mieux.",0.851488,B1,"Pour savoir bien une histoire de chimie, il faut d'abord apprendre beaucoup. Si on la dit souvent, on la comprend mieux.",0.8821062,B1
"Vous êtes embarrassée, presque offensée de mon trouble.",C2,"Tu as du mal à parler, presque de la honte de mon trouble.",0.8334818,B1,"Quand je parle, ça va mal, presque comme si j'étais embarrassé de mon problème.",0.83187807,B1,"Quand je parle, ça ne va pas bien, presque comme si j'étais timide à cause de mon problème.",0.7945258,B1,"Quand je parle, ça ne va pas bien, presque comme si j'étais timide.",0.7683362,B1,"Quand je parle, ça ne va pas bien. Ça me fait presque trembler.",0.7445085,B1,"Quand je parle, ça ne va pas bien. Ça me fait trembler.",0.74122506,B1,"Quand je parle, ça ne va pas bien. Ça me fait trembler.",0.74122506,B1,"Quand je parle, ça ne va pas bien. Ça me fait trembler.",0.74122506,B1
"Ces relations sont tellement intimes, que, dans plus d'un cas particulier, les chimistes qui n'ont point approfondi la vraie philosophie des sciences n'osent décider si tel sujet tombe effectivement sous leur compétence, ou s'ils doivent le renvoyer, soit à la physique, soit à la physiologie.",C2,"Les relations entre les sciences sont si complexes que parfois, les chimistes ne savent pas si un sujet leur appartient ou s'ils doivent le donner à la physique ou à la physiologie.",0.9427066,C1,Les relations entre les sciences sont si compliquées que les chimistes ne savent pas toujours si un sujet leur appartient ou s'ils doivent le donner à la physique ou à la physiologie.,0.9457794,C2,Les scientifiques ont du mal à savoir si quelque chose appartient à la chimie ou à d'autres domaines comme la physique ou la physiologie.,0.9153165,B1,Les scientifiques ont du mal à dire si quelque chose est de la chimie ou d'autres choses comme la physique ou la vie.,0.89640105,B1,Les scientifiques ont du mal à savoir si quelque chose est de la chimie ou d'autres choses comme la physique ou la vie.,0.8946538,B1,Les scientifiques ont du mal à dire si quelque chose est de la chimie ou d'autres choses comme la physique ou la vie.,0.89640105,B1,Les scientifiques ont du mal à savoir si quelque chose est de la chimie ou d'autres choses comme la physique ou la vie.,0.8946539,B1,Les scientifiques ont du mal à dire si quelque chose est de la chimie ou d'autres choses comme la physique ou la vie.,0.8964011,B1
"Quels que soient les moyens, directs ou indirects, empl oyés pour l'exploration chimique, il convient de remarquer, en dernier lieu, que leur emploi est ordinairement susceptible d'une vérification générale, éminemment appropriée à la nature de cette science, bien qu'elle ne lui soit pas rigoureusement particul ière.",C2,"Quelle que soit la méthode utilisée pour explorer la chimie, il est important de noter qu'elle peut être vérifiée de manière générale, ce qui convient bien à la nature de cette science, même si elle n'est pas uniquement destinée à elle.",0.9357921,B2,"Quelle que soit la façon dont on étudie la chimie, il est important de vérifier les résultats, car cela convient bien à la nature de cette science, même si elle n'est pas uniquement destinée à elle.",0.9279133,B1,"Quelle que soit la manière dont on apprend la chimie, il est important de vérifier les résultats, car cela convient bien à la nature de cette science, même si elle n'est pas uniquement destinée à elle.",0.9271227,B1,"Quelle que soit la façon dont on apprend la chimie, il faut vérifier les choses, car ça va bien avec ce qu'elle est. Ça n'est pas seulement pour elle, mais ça va bien avec elle.",0.8737235,B1,"Quand on apprend la chimie, il faut vérifier tout, car ça va bien avec ça. Ça n'est pas seulement pour la chimie, mais ça va bien avec elle.",0.8392763,B1,"Quand on apprend la chimie, il faut vérifier tout. Ça aide à comprendre mieux. Ça n'est pas seulement pour la chimie, mais ça aide à comprendre mieux.",0.8227512,B1,"Quand on apprend la chimie, il faut vérifier tout. Ça aide à mieux comprendre. Ça n'est pas seulement pour la chimie, mais ça aide à mieux comprendre.",0.8224796,B1,"Quand on apprend la chimie, il faut vérifier tout. Ça aide à mieux comprendre. Ça n'est pas seulement pour la chimie, mais ça aide à mieux comprendre.",0.8224796,B1
"Une table carrée, de quatre couverts, étalait sa nappe blanche, si luisante qu'elle semblait vernie ; et les verres, l'argenterie, le réchaud brillaient gaiement sous la flamme de douze bougies portées par deux hauts candélabres.",C2,"Une table carrée avec quatre couverts avait une nappe blanche très brillante, presque comme si elle était vernie. Des verres, des assiettes et une casserole brillaient sous les douze bougies d'un grand candélabre.",0.939854,B2,"Une table carrée avec des couverts avait une nappe blanche très claire, presque comme si elle avait été polie. Des verres, des assiettes et une casserole brillaient sous les douze bougies d'un grand candélabre.",0.94149745,B2,"Il y avait une table carrée avec des couverts et une nappe blanche très claire. Des verres, des assiettes et une casserole étaient sur la table, et douze bougies d'un grand candélabre les éclairaient.",0.9435642,B2,"Il y avait une grande table avec des couverts et une nappe blanche. Des verres, des assiettes et une casserole étaient sur la table, et des bougies éclairaient tout ça.",0.8919894,B1,"Il y avait une grande table avec des couverts et une nappe blanche. Des verres, des assiettes et une casserole étaient sur la table, et des bougies éclairaient tout ça.",0.89198935,B1,"Il y avait une grande table avec des couverts et une nappe blanche. Des verres, des assiettes et une casserole étaient sur la table, et des bougies éclairaient tout ça.",0.8919893,B1,"Il y avait une grande table avec des couverts et une nappe blanche. Des verres, des assiettes et une casserole étaient sur la table, et des bougies éclairaient tout ça.",0.89198947,B1,"Il y avait une grande table avec des couverts et une nappe blanche. Des verres, des assiettes et une casserole étaient sur la table, et des bougies éclairaient tout ça.",0.89198947,B1
On définit une contrainte comme étant est une chose imposée par l'extérieur contre la volonté d'un individu,C2,Une contrainte est quelque chose qui vient de l'extérieur et qui n'est pas choisie par une personne.,0.91211206,B1,Une contrainte est quelque chose qui vient de l'extérieur et qui nous oblige à agir de manière précise.,0.89662385,B1,"Quand quelque chose vient de l'extérieur, c'est comme si on devait faire quelque chose de spécifique.",0.8598206,B1,"Quand quelque chose vient de l'extérieur, c'est comme si on devait faire quelque chose de spécial.",0.851609,A2,"Quand quelque chose vient de l'extérieur, c'est comme si on devait faire quelque chose de différent.",0.84933925,B1,"Quand on reçoit quelque chose de l'extérieur, c'est comme si on devait faire quelque chose de nouveau.",0.8575422,B1,"Quand on reçoit un cadeau, on doit le jouer ou le regarder.",0.8117147,B1,"Quand on reçoit un cadeau, on doit le jouer ou le regarder.",0.8117147,B1
"Or, sous ce point de vue, on trouvera, ce me semble, malgré les apparences, que la méthode expérimentale est moins spécialement appropriée à la nature des recherches chimiques qu'à celle des questions physiques.",C2,"Donc, si l'on regarde ça d'un autre côté, on voit peut-être que la méthode expérimentale n'est pas aussi bien adaptée aux recherches en chimie qu'en physique.",0.8602991,B1,"Donc, si on regarde de l'autre côté, on peut voir que la méthode utilisée pour faire des recherches en chimie n'est pas aussi bien adaptée qu'en physique.",0.8839302,B1,"Donc, si on regarde de l'autre côté, on voit que la façon de faire des recherches en chimie n'est pas aussi bien adaptée qu'en physique.",0.8773868,B1,"Donc, si on regarde de l'autre côté, on voit que faire des recherches en chimie n'est pas aussi bien que faire des recherches en physique.",0.8638437,B1,"Donc, si on regarde de l'autre côté, on voit que faire des recherches en chimie n'est pas aussi bien que faire des recherches en physique.",0.86384356,B1,"Donc, si on regarde de l'autre côté, on voit que faire des recherches en chimie n'est pas aussi bien que faire des recherches en physique.",0.8638437,B1,"Donc, si on regarde de l'autre côté, on voit que faire des recherches en chimie n'est pas aussi bien que faire des recherches en physique.",0.86384356,B1,"Donc, si on regarde de l'autre côté, on voit que faire des recherches en chimie n'est pas aussi bien que faire des recherches en physique.",0.86384356,B1
